소재지전체주소,도로명전체주소,사업장명,위도,경도,업태구분명,kakao_star,kakao_star_nums,kakao_blog_review
창천동,"서울특별시 강남구 강남대로114길 15, 1층 (논현동)",제주돈1848,37.5061011,127.0255544,고기,4.1,9,39
돈암동,"서울특별시 강남구 강남대로118길 26 (논현동,지상1층)",가나다라생고기,37.5067809,127.0255374,고기,0,0,0
사당동,"서울특별시 강남구 강남대로128길 27, 지상1층 104호 (논현동, 새호시티라이프빌딩)",신선채,37.5104292,127.0243468,고기,0,1,0
진관동,"서울특별시 강남구 강남대로118길 61 (논현동,지상1층)",북한산 정육식당,37.5073493,127.0279227,고기,4.5,2,17
가산동,"서울특별시 강남구 강남대로160길 28, 지상6층 (신사동)",돈화몽,37.5197653,127.0210604,고기,3.9,11,14
논현동,"서울특별시 강남구 강남대로94길 23, 지하1층 (역삼동)",호루몬 규상,37.4997576,127.0292119,고기,4.8,5,53
상계동,"서울특별시 강남구 강남대로124길 3-6, 1층 101호 (논현동)",덕유산숯불구이,37.509078,127.0230903,고기,4,1,1
사당동,"서울특별시 강남구 강남대로62길 33 (역삼동,지상1층)",오직고기 이수점,37.4910478,127.0342122,고기,0,0,3
녹번동,"서울특별시 강남구 강남대로 520 (논현동,지상1층)",육부장 정육식당,37.5086776,127.0230647,고기,5,3,5
둔촌동,"서울특별시 강남구 강남대로114길 10, 2층 201호 (논현동)",THE소,37.5057453,127.0252233,고기,4.8,14,13
사당동,"서울특별시 강남구 강남대로84길 15, 지하1층 B101호,B102호 (역삼동)",헬로바베큐 포차,37.4970041,127.0298544,고기,0,0,0
중림동,"서울특별시 강남구 강남대로118길 64, 지하1층 (논현동)",갈비정,37.5071121,127.0279962,고기,3.3,3,3
신월동,"서울특별시 강남구 강남대로 324, 역삼디오슈페리움 지상1층 101호,103호 (역삼동)",장충동왕족발,37.4921576,127.030983,고기,0,0,0
방학동,"서울특별시 강남구 강남대로152길 33, 지상1층 (신사동)",알콜상회,37.5180254,127.0220375,고기,0,0,4
양재동,"서울특별시 강남구 강남대로110길 24, 지상1층 (역삼동)",낭만삼겹살,37.5036797,127.0267984,고기,4.7,3,25
상봉동,"서울특별시 강남구 강남대로102길 16 (역삼동,지상1층)",제주돈선생,37.5020885,127.0272009,고기,5,2,7
충무로3가,"서울특별시 강남구 강남대로96길 11-4 (역삼동,지상1층)",래리더버드,37.5001115,127.0280669,고기,0,0,1
