소재지전체주소,도로명전체주소,사업장명,위도,경도,업태구분명,kakao_star,kakao_star_nums,kakao_blog_review
마곡동,"서울특별시 강서구 방화동로3길 41, 지하 1층 (방화동, 2동)",바스버거 마곡,37.5640648,126.8082749,일식,4,11,79
용두동,"서울특별시 강서구 공항대로59다길 14, 1층 (등촌동, 1동)",북해도,37.553328,126.8642583,일식,0,0,0
가산동,"서울특별시 관악구 관악로 237 (봉천동,지상1층)",베티스커피 ,37.485849,126.955948,일식,0,0,0
삼성동,"서울특별시 관악구 봉천로6길 40, 1층 101호 (신림동)",스시타,37.4878991,126.9256044,일식,5,2,2
성산동,"서울특별시 관악구 호암로26가길 4, 1층 (신림동)",함초손두부,37.4706165,126.9339513,일식,4.5,2,2
청담동,"서울특별시 강서구 공항대로61길 21, 1층 (등촌동, 1동)",의정부오뎅부대찌개 청담점,37.5520257,126.8656286,일식,2.8,6,6
영등포동8가,서울특별시 강북구 월계로37길 143 (번동),아메리칸팩토리,37.628109,127.0436132,일식,1.3,9,9
역삼동,"서울특별시 강서구 마곡서로 170, 마곡시티오피스텔 1층 102호 (마곡동)",군산집,37.569305,126.8256196,일식,5,1,1
일원동,서울특별시 광진구 구의강변로 57 (구의동),달빛오징어광어,37.5359253,127.0920863,일식,5,3,0
방배동,서울특별시 강서구 강서로12길 40 (화곡동),코코이찌방야 사당역 파스텔시티점,37.5319768,126.8491501,일식,3.1,16,19
대치동,서울특별시 강북구 수유로 82 (수유동),키친바락,37.6361222,127.022661,일식,4.7,23,17
북아현동,"서울특별시 관악구 청룡길 27 (봉천동, 지상1층)",이츠동,37.4805756,126.9462305,일식,4.1,10,8
한강로2가,"서울특별시 광진구 광나루로56길 63, 1층 (구의동, 프라임프라자)",어프로치,37.5367895,127.096155,일식,3.6,10,2
돈암동,"서울특별시 관악구 신림로26길 17, 1층 (신림동)",89번가,37.4730239,126.9346466,일식,0,0,8
역삼동,서울특별시 관악구 신림로65길 19 (신림동),강남7080라이브카페,37.4849698,126.928458,일식,0,0,0
한남동,"서울특별시 관악구 시흥대로160길 12, 1층 (신림동)",제이앤제이,37.4816014,126.9012178,일식,4,4,0
혜화동,서울특별시 강동구 올림픽로 800 (암사동),다크 하우스,37.5523137,127.1285986,일식,2.5,2,10
부암동,서울특별시 강동구 진황도로27길 90 (천호동),AW컨벤션센터,37.5422004,127.1334823,일식,3,8,21
신정동,"서울특별시 광진구 군자로 43, 1층 101호 (화양동)",부타앤카츠,37.5471811,127.0701309,일식,0,0,0
논현동,서울특별시 강서구 방화동로 19-19 (방화동),아미고,37.5632398,126.8092741,일식,0,0,0
역삼동,"서울특별시 관악구 보라매로 8, 1층 106호 (봉천동)",찐 스시 N 참치,37.4902401,126.9278581,일식,0,0,0
행당동,"서울특별시 강서구 강서로47가길 28, 1층 103호 (내발산동, 1동)",꼬꼬아찌 숯불치킨 왕십리한양대점,37.5513437,126.8354321,일식,2.5,6,46
성수동1가,"서울특별시 강북구 도봉로87길 11 (수유동,(도봉로 87길 11))",타이쿤피앤에이치,37.6383347,127.0248818,일식,0,0,0
동선동1가,서울특별시 강서구 강서로29길 63 (화곡동),만선참치,37.538439,126.8386118,일식,3.8,13,8
면목동,"서울특별시 강북구 삼양로 673, 지하1층 (우이동)",순,37.6627966,127.0125243,일식,4,7,9
둔촌동,"서울특별시 관악구 난곡로 203 (신림동,지상1층)",수,37.4731103,126.9184974,일식,0,0,1
북창동,"서울특별시 강북구 도봉로 45, 1층 (미아동)",시티치킨,37.6131312,127.029462,일식,0,0,28
남창동,"서울특별시 관악구 신림로 330, 8층 (신림동)",포스트 포에틱스,37.4838598,126.9302425,일식,0,0,0
통의동,"서울특별시 관악구 봉천로 491-1, 3층 (봉천동)",애즈라이크,37.4817598,126.9546564,일식,4.1,18,98
충무로1가,"서울특별시 강서구 강서로5나길 83, 1층 102(일부)호 (화곡동, 궁전아파트)",까사빠보,37.5281847,126.8436264,일식,3.5,10,37
명륜4가,"서울특별시 강북구 도봉로 166, 한일빌딩 1층 106호 (미아동)",올디스,37.6236547,127.0275364,일식,4.8,6,3
서초동,"서울특별시 광진구 구의로 9, 1층 (구의동)",남도식당,37.5389532,127.0891361,일식,0,0,0
서교동,"서울특별시 관악구 봉천로 397 (봉천동,지상1층)",명옥양품,37.4832723,126.9441621,일식,5,2,35
녹번동,서울특별시 관악구 봉천로 239 (봉천동),카페37.5 녹번점,37.4895773,126.9283321,일식,4,4,14
면목동,"서울특별시 강서구 화곡로 242, 2층 202-5-2호 (화곡동, 근상프리즘주상복합아파트)",안면도식당,37.5464684,126.8457101,일식,2,9,4
노량진동,"서울특별시 관악구 과천대로 931, 지하1층 (남현동)",인디안,37.4736629,126.9817034,일식,0,0,0
방이동,서울특별시 강북구 한천로140길 26 (수유동),카츠젠,37.6409648,127.0277764,일식,3.4,14,5
운니동,"서울특별시 강서구 가로공원로 186, 1층 104호 (화곡동)",아틀리에 송,37.5368621,126.8366942,일식,5,2,3
신정동,서울특별시 광진구 광장로3길 2 (광장동),마장동육회집,37.5472654,127.1032532,일식,0,0,1
문정동,"서울특별시 관악구 봉천로 299, 1층 (봉천동)",강릉장칼국수,37.4869289,126.9343228,일식,2.5,2,0
화곡동,"서울특별시 광진구 군자로 83, 1층 (군자동)",하루키,37.5506046,127.0709154,일식,5,1,11
구수동,"서울특별시 관악구 은천로 143, 101호 (봉천동, 동부센트레빌상가)",갯배,37.486628,126.9512602,일식,3.6,11,9
동교동,"서울특별시 관악구 신원로1길 2, 1층 104호 (신림동)",빌라더다이닝,37.480241,126.9277837,일식,3,26,106
남대문로5가,"서울특별시 강동구 천중로52길 30, 1층 (길동)",미미,37.5394086,127.1436717,일식,0,0,0
방배동,서울특별시 광진구 광나루로56길 34 (구의동),브브브,37.5381387,127.0966512,일식,5,2,3
창천동,서울특별시 광진구 광나루로24길 29 (화양동),리얼팬아트라운지,37.5452334,127.0767842,일식,0,0,9
신사동,서울특별시 강서구 화곡로 194-15 (화곡동),비비드,37.5426689,126.8436711,일식,0,0,0
중화동,"서울특별시 강북구 도봉로87길 9, 4층 (수유동)",착한회집,37.6382406,127.0249843,일식,0,0,0
명동2가,"서울특별시 강북구 삼양로54길 61, 1층 (미아동)",라운지온식스,37.6233763,127.0214867,일식,4.2,6,1
용산동2가,"서울특별시 관악구 봉천로53길 5, 1층 (봉천동)",심야식당기억,37.4821103,126.9541314,일식,5,5,6
사당동,"서울특별시 관악구 난곡로 367, 지하1층 (신림동)",앵커맨,37.4867122,126.9133696,일식,0,0,0
천호동,"서울특별시 강서구 공항대로46길 17, 2층 (화곡동, 6동)",마혼참치,37.5544622,126.8534504,일식,4,19,53
종암동,"서울특별시 강서구 강서로5라길 124, 1층 (화곡동)",우쿠야,37.5299735,126.8551831,일식,0,0,2
서교동,"서울특별시 관악구 은천로 124, 2층 (봉천동)",몬스터피자,37.4865864,126.9489409,일식,3.3,19,19
신림동,"서울특별시 관악구 낙성대로 12, 1층 (봉천동)",모르겐,37.4775908,126.9590954,일식,2.9,8,3
수유동,"서울특별시 강서구 마곡중앙6로 16, 1층 108호 (마곡동, 가양 1동 마곡지엠지타워)",곱길만 걷자,37.5604016,126.8290062,일식,0,0,8
서초동,"서울특별시 강북구 삼양로123길 6-8 (수유동,(장미원시장길 4-1))",홍콩반점 0410 PLUS+,37.6452708,127.0153948,일식,2,11,4
태평로1가,"서울특별시 강북구 노해로 117, 1층 (수유동)",프레스,37.6457174,127.0241315,일식,4.3,16,9
반포동,"서울특별시 강북구 도봉로 45 (미아동,바동6,7호(도봉로 43)(지상1층))",오수사,37.6131312,127.029462,일식,0,0,0
효창동,서울특별시 강북구 노해로 39 (수유동),어도,37.6391231,127.0225223,일식,4.7,6,2
반포동,"서울특별시 광진구 군자로 129-1, 1,2층 (군자동)",파스타포포,37.553765,127.0736725,일식,3.2,11,54
관철동,"서울특별시 강동구 진황도로 93 (길동,(1층))",콘레드커피,37.5362062,127.1368632,일식,0,0,2
흑석동,서울특별시 관악구 남부순환로 1751 (봉천동),올드팬,37.4823331,126.944826,일식,0,0,1
금호동4가,"서울특별시 관악구 신림동길 10, 1층-중1층 (신림동)",넘버18,37.4875133,126.9275395,일식,1,1,3
신정동,"서울특별시 강동구 천호대로 1073, 힐탑프라자 B201호 (천호동)",전복하다,37.5366086,127.1312324,일식,5,1,3
암사동,"서울특별시 관악구 봉천로 487 (봉천동,지상1층)",드딜라이트,37.4819713,126.9542815,일식,3.4,8,32
연남동,"서울특별시 관악구 원신8길 12, 1층 (신림동)",밀라노식당,37.4658616,126.9296608,일식,3.9,36,172
봉천동,"서울특별시 관악구 봉천로 457 (봉천동,지상1층)",꼬르동,37.4825964,126.950841,일식,4.5,24,53
익선동,"서울특별시 강서구 강서로43길 49, 1층 101호 (화곡동)",물든 익선,37.5468949,126.8334066,일식,2.5,4,58
신림동,"서울특별시 관악구 관천로24길 60, 지하1층 (신림동)",부리또리꼬,37.4890296,126.9252949,일식,5,7,11
중계동,"서울특별시 관악구 참숯1길 19, 2동 지하층 108호 (봉천동, e편한세상서울대입구 2차)",군자대한곱창 중계점,37.4773042,126.9423824,일식,5,6,32
청파동2가,서울특별시 관악구 봉천로 473-13 (봉천동),고씨네숙명여대점,37.4828829,126.9529947,일식,3.6,7,29
화곡동,"서울특별시 강서구 방화동로3길 41 (방화동,(지상 1층))",서드팩토리,37.5640648,126.8082749,일식,3.4,10,15
청진동,서울특별시 강북구 인수봉로12길 63 (미아동),애드리안윤,37.6229751,127.0163312,일식,2.6,8,3
하월곡동,"서울특별시 관악구 승방2길 39, 1층 (남현동)",요거트아이스크림의정석,37.4757155,126.980912,일식,0,0,0
화양동,"서울특별시 강서구 화곡로68길 15, 1층 104호 (등촌동)",도도삼겹,37.559455,126.8553228,일식,5,2,0
동교동,"서울특별시 관악구 조원로2가길 27, 1층 102호 (신림동)",동교,37.4829017,126.9043774,일식,4.9,9,11
신사동,"서울특별시 관악구 신림로70길 27, 1층 (신림동)",오스테리아 꼬또 압구정점,37.4877041,126.9304308,일식,3.4,42,142
자양동,"서울특별시 관악구 관악로 152, 2층 (봉천동)",팬더라이스,37.4787122,126.9525957,일식,4.6,8,3
봉천동,서울특별시 관악구 남부순환로230길 9 (봉천동),면부심,37.4797008,126.955523,일식,0,0,0
하왕십리동,"서울특별시 관악구 신림로 130, 지하1층 (신림동)",스파게티스토리 왕십리뉴타운점,37.4715443,126.9351441,일식,0,0,2
용산동2가,서울특별시 강동구 양재대로111길 15 (길동),몽블랑,37.536962,127.1385757,일식,4,31,179
방이동,"서울특별시 강북구 월계로7나길 8 (미아동,(송월5길 7)(지상1층))",레이디,37.6127721,127.033492,일식,0,0,1
신당동,"서울특별시 관악구 봉천로25길 13 (봉천동,지상1층)",더돈가스,37.4859116,126.9378947,일식,0,0,1
군자동,서울특별시 관악구 신림동7길 46 (신림동),프랜드커피숍,37.4850323,126.9266475,일식,0,0,0
방배동,"서울특별시 관악구 시흥대로 568, 2층 (신림동)",코우엔,37.4833861,126.9023932,일식,5,2,0
역삼동,"서울특별시 강서구 마곡중앙5로1길 21, 마곡럭스나인오피스텔 1층 107호 (마곡동)",교토,37.5689788,126.8258534,일식,3.9,10,0
충무로2가,서울특별시 강북구 월계로7길 17 (미아동),해강,37.611118,127.032681,일식,4.4,5,1
중곡동,"서울특별시 광진구 군자로 179-1, 2층 (군자동)",좋은초밥아차산점,37.5566937,127.0779678,일식,0,0,0
역삼동,"서울특별시 관악구 신사로 92, 1층 (신림동)",지아니스 나폴리 역삼,37.4866074,126.9130243,일식,3.7,132,106
하왕십리동,"서울특별시 관악구 신림로 152, 1층 (신림동)",빅스타피자 ,37.4727008,126.9337408,일식,0,0,0
팔판동,"서울특별시 강북구 월계로7나길 30-2, 지하1층 (미아동)",West 19th,37.6127622,127.0322007,일식,5,4,0
마포동,서울특별시 광진구 군자로 63 (군자동),마포 빵집,37.5490262,127.0705685,일식,4.5,4,2
합정동,"서울특별시 관악구 조원중앙로1길 12 (신림동,지하1층)",닭날다,37.4806332,126.9038296,일식,3.5,4,43
상계동,"서울특별시 관악구 봉천로 615, 지하1층 (봉천동)",스시화,37.475752,126.9655541,일식,0,0,0
종로6가,"서울특별시 관악구 봉천로 508, 지상1층 (봉천동)",혼다라멘,37.4805774,126.9555347,일식,1,1,1
여의도동,"서울특별시 강북구 한천로 1015 (번동,(한천로 1019)(지상1층))",포틀라치,37.6386758,127.0284809,일식,1.3,3,0
창동,"서울특별시 강동구 양재대로127길 21 (천호동,1층)",디어리스트,37.5452897,127.1414753,일식,5,4,35
상수동,"서울특별시 관악구 조원로4길 21, 1층 (신림동)",챠오,37.4826094,126.9049326,일식,3.8,40,21
역삼동,"서울특별시 강서구 화곡로 135, 1층 (화곡동, 3동)",보나베띠,37.5409069,126.8366899,일식,4.2,26,6
제기동,"서울특별시 강서구 까치산로 65, 1층 (화곡동)",알래스카에서 온 연어가 맛있는집,37.5446707,126.8464724,일식,3.3,6,19
충무로2가,"서울특별시 강서구 강서로45나길 27 (내발산동,(1층))",르 스타일,37.5492388,126.8354734,일식,3.8,8,8
서교동,서울특별시 관악구 호암로22길 70-3 (신림동),코미치,37.4683244,126.936708,일식,3.9,27,81
잠원동,서울특별시 강북구 한천로140길 43 (수유동),도초,37.6416146,127.028433,일식,5,1,0
동숭동,"서울특별시 강서구 곰달래로53길 32, 1층 106호 (화곡동)",카페시크릿,37.5333698,126.8594026,일식,2.3,3,2
동선동1가,"서울특별시 강서구 강서로18다길 9, 1층 (화곡동)",로맨틱식탁,37.5346504,126.8474188,일식,4.4,9,154
가락동,서울특별시 관악구 남부순환로151길 78 (신림동),훈일수산,37.4846619,126.9144214,일식,5,1,3
상계동,"서울특별시 광진구 광나루로26길 16, 1층 (화양동)",물고기자리,37.5454752,127.0768428,일식,0,0,0
염리동,"서울특별시 관악구 중앙2길 5, 성창원룸텔 1층 (봉천동)",일번지대박집,37.4841762,126.9536489,일식,4.7,6,2
자양동,"서울특별시 강서구 방화대로37길 23, 1층 (방화동)",아날로그키친,37.5698586,126.8151304,일식,3.6,15,44
신정동,서울특별시 강북구 오현로32길 4-3 (번동),갤러리,37.6284321,127.0398658,일식,0,0,1
문정동,서울특별시 강동구 천호대로175길 58 (길동),로바타 나미,37.53727,127.1376924,일식,5,2,24
삼성동,"서울특별시 강서구 까치산로 171, 지하 1층 (화곡동, 6동)",사이공 핫 팟,37.5525773,126.8530448,일식,2.3,3,3
명륜4가,"서울특별시 강북구 삼양로27길 19, 제상가 204동 지2층 102호 (미아동, 삼성래미안트리베라아파트)",비어 파라솔,37.6175119,127.0208266,일식,5,2,0
구로동,"서울특별시 광진구 강변역로4길 34, 108호 (구의동, 강변현대하이엘)",앵커스 볼링라운지,37.534159,127.0923118,일식,4.5,6,20
냉천동,"서울특별시 강서구 강서로 267, 지하 1층 (내발산동, 1동 송화쇼핑센터)",피자스쿨 서대문냉천점,37.5496059,126.835939,일식,3.6,11,2
미아동,"서울특별시 강서구 등촌로3길 27 (화곡동,(지상 1층))",석참치,37.5312546,126.8622225,일식,4,4,10
신수동,"서울특별시 관악구 청림6길 3, 관악푸르지오 지하1층 25호 (봉천동)",옐로우피자,37.4875786,126.9599523,일식,4.5,14,4
흥인동,"서울특별시 강서구 곰달래로 169, 1층 (화곡동, 2동)",뻘하우스,37.5310542,126.8518196,일식,4,20,202
삼성동,"서울특별시 관악구 양녕로 62, 1층 104호 (봉천동, 현대팰리스)",뱅따,37.4875731,126.9468416,일식,4,2,9
대방동,"서울특별시 관악구 신림로 328, 1층 (신림동)",회뜨는 수산 대방점,37.483472,126.9299897,일식,0,0,1
신사동,"서울특별시 강서구 양천로 35, 지상7층 (방화동, 1동)",포르테&47,37.5729765,126.8077064,일식,5,3,0
부암동,서울특별시 강서구 곰달래로37길 8 (화곡동),꼰떼,37.5317429,126.8548398,일식,4.5,4,0
남영동,"서울특별시 강북구 도봉로53길 7 (미아동,(도봉로53길7))",경성빵공장,37.6265262,127.0253736,일식,5,3,21
창천동,"서울특별시 강동구 진황도로 203-15, 1층 101호 (둔촌동, 꿈피는나무)",스무스,37.5281268,127.1447761,일식,0,2,2
서교동,"서울특별시 관악구 장군봉길 16, 1층 (봉천동)",대한맥주집홍대직영점,37.4821132,126.9399735,일식,4,1,18
종암동,"서울특별시 강서구 강서로47길 113, 2층 201호 (내발산동, 1동 성호빌딩)",오박사네돈까스,37.5532319,126.8298785,일식,3.1,19,10
수송동,"서울특별시 강동구 올림픽로70길 31, 지1층 (천호동)",라뜰리에,37.539441,127.1254338,일식,5,2,13
신정동,"서울특별시 강동구 올림픽로70길 50-14, 1층 (천호동)",주문진,37.5385649,127.1262955,일식,3,1,4
상암동,"서울특별시 관악구 은천로 114, 삼두빌딩 2층 8호 (봉천동)",제주미항,37.4866346,126.9479886,일식,2,3,0
청파동2가,서울특별시 관악구 봉천로 275 (봉천동),슬로우슬로우,37.4879709,126.9319772,일식,4.3,3,13
논현동,"서울특별시 강서구 금낭화로15길 17 (방화동, 1동)",하우스,37.5742677,126.810844,일식,1.9,13,30
화곡동,"서울특별시 강서구 송정로 52-1, 효성빌딩 1층 (공항동)",초코렛,37.5595618,126.8103796,일식,0,0,0
연희동,"서울특별시 강북구 삼양로 293, 서영프라자 1층 (수유동)",선수사,37.6297559,127.0177412,일식,4.2,6,2
자양동,"서울특별시 강서구 화곡로64길 68, 1~2층 (등촌동, 1동)",스시야,37.5560387,126.8567105,일식,0,0,0
창전동,"서울특별시 관악구 청림6길 3, 관악푸르지오1단지아파트 지하1층 제비101(33)호 (봉천동)",스시노하나,37.4875786,126.9599523,일식,0,0,0
관철동,"서울특별시 강북구 인수봉로77길 3, 1층 (수유동)",비케이케이,37.6443868,127.0105122,일식,4.1,24,95
방학동,"서울특별시 관악구 남현1길 68-6, 2,3층 (남현동)",활어장군,37.4755582,126.9811037,일식,0,0,0
여의도동,"서울특별시 강서구 강서로 349, 1층 5호 (내발산동, 1동 원당빌딩)",퀴진알,37.5568905,126.8374016,일식,3.8,9,12
여의도동,서울특별시 강동구 진황도로 53 (천호동),조원,37.537882,127.1329644,일식,3.9,15,11
구의동,서울특별시 강동구 천호대로159길 22 (천호동),은희네양꼬치,37.5385382,127.1280093,일식,5,1,0
신사동,"서울특별시 관악구 시흥대로 562, 1층 (신림동)",상석,37.4830674,126.9021606,일식,5,1,9
등촌동,"서울특별시 강서구 마곡동로3길 6, NY타워 1층 104~106호 (마곡동)",씨엘로 ,37.5600801,126.8326393,일식,4.5,8,22
동숭동,서울특별시 강동구 진황도로 11 (천호동),에머이,37.5398886,127.1289354,일식,2.8,17,96
신당동,"서울특별시 강북구 한천로139가길 12 (수유동,지상1층 (구청1길 8))",피자마루,37.6400716,127.0257076,일식,4,2,1
제기동,"서울특별시 강서구 화곡로 194-52, 1층 (화곡동, 본동)",정다래함박스텍,37.5423838,126.843268,일식,4.2,6,6
화양동,"서울특별시 강서구 화곡로68길 33, 상가동 1층 106호 (등촌동, 1동 라인아파트)",골목에골목,37.5594926,126.8560937,일식,4.2,19,35
목동,"서울특별시 강북구 한천로109가길 4 (번동,(지상1층))",이자와목동점,37.6278673,127.0421275,일식,3.2,15,32
방이동,"서울특별시 강북구 솔샘로 243-3 (미아동,(대지시장길 23)(지상1층))",혼참치,37.619992,127.0199201,일식,3.7,7,32
성내동,"서울특별시 강서구 우장산로 5-18 (내발산동,(지상 1층))",영덕회직판장,37.5550346,126.8380227,일식,4,3,1
동소문동6가,"서울특별시 관악구 보라매로3길 29, 2층 (봉천동)",동소문피스커피,37.4912113,126.9249903,일식,4.4,5,9
청담동,"서울특별시 강서구 마곡중앙로 161-11, 2층 A-215~216호 (마곡동, 가양 1동 힐스테이트에코마곡나루역라마다앙코르서울마곡)",마고꼬로,37.5680969,126.8265107,일식,0,0,0
잠실동,서울특별시 강북구 월계로3길 57 (미아동),산오징어마을,37.6123669,127.0310075,일식,1,1,2
논현동,"서울특별시 강동구 천호대로182길 26, 1층 (둔촌동)",세븐데이즈,37.5324597,127.1406253,일식,0,0,8
상암동,서울특별시 관악구 호암로24길 73 (신림동),신야텐야상암DMC점,37.4693731,126.9372799,일식,3.5,4,25
양재동,"서울특별시 관악구 당곡길 28, 지상1층 (봉천동)",오늘와인한잔 양재시민의숲점,37.49052,126.9291504,일식,4.3,10,23
구의동,"서울특별시 강서구 방화동로 11-1, 1층 (방화동)",버거비구의점,37.5625934,126.8088446,일식,4.7,12,13
청담동,"서울특별시 강서구 우장산로 21, 1층 (내발산동)",달빗식당,37.5546602,126.8396061,일식,3,1,4
신사동,서울특별시 관악구 신원로 4 (신림동),스시 시미즈,37.4797086,126.9281409,일식,3,8,63
행당동,"서울특별시 관악구 봉천로 335, 1층 101호 (봉천동)",은화수식당 한양대점,37.485327,126.9378815,일식,3.3,3,16
영등포동4가,"서울특별시 관악구 신림동1길 7, 1층 102호 (신림동, 신림오피스텔)",돈부리파스타 타임스퀘어점,37.4871346,126.9283787,일식,3.8,4,62
염리동,"서울특별시 관악구 행운1길 64, 지하1층 (봉천동)",매일스시횟집,37.481577,126.9566918,일식,3.6,11,28
화곡동,서울특별시 강북구 오패산로 112 (미아동),텍사스 바베큐,37.6119621,127.0350715,일식,0,0,0
중계동,"서울특별시 강서구 등촌로39길 24, 1층 (등촌동, 2동)",화로상회 상계역점,37.5458109,126.8610337,일식,2.2,9,50
자양동,"서울특별시 강서구 화곡로60길 26, 1층 (화곡동, 6동)",독도수산,37.5533357,126.8526321,일식,2.8,29,10
중곡동,"서울특별시 관악구 관악로 1, 서울대학교 서울대제1공학과학식당 301동 지하1~지상1층 (신림동)",바다여행,37.464007,126.9522394,일식,1,1,57
성수동1가,"서울특별시 강서구 공항대로 261, 발산파크프라자 1층 123호 (마곡동)",차만다,37.5591532,126.836521,일식,4.7,28,35
청담동,"서울특별시 강서구 초원로16길 71, 1층 (방화동, 1동)",버터핑거팬케익스,37.5643053,126.8152867,일식,3.7,150,72
문정동,"서울특별시 강서구 곰달래로 139-1, 2층 (화곡동)",달콤 송파하비오점,37.5308284,126.8484954,일식,3,2,12
원효로2가,"서울특별시 강동구 천중로51길 28 (길동,(1층))",카페안,37.5420599,127.1445282,일식,5,4,1
회현동1가,"서울특별시 강북구 노해로8길 22, 1층 101,102호 (수유동)",에이프릴,37.6380002,127.0242528,일식,0,0,0
역삼동,"서울특별시 강서구 마곡서로 152, 두산더랜드타워 가양 1동 2층 B-201~202호 (마곡동)",무한리필 몽블리 강남역11번 출구점,37.5676701,126.8259797,일식,2.5,23,135
명륜2가,"서울특별시 강서구 가로공원로76길 54, 1층 (화곡동, 1동)",센꼬치,37.5346934,126.8377406,일식,4.2,6,9
삼성동,서울특별시 강북구 솔샘로67길 147 (미아동),지구당현대타워점,37.6234646,127.026122,일식,2.4,47,122
화곡동,"서울특별시 관악구 남부순환로188길 9, 차일드빌딩 1층 (신림동)",오르새피자 강서점,37.4841551,126.9335742,일식,0,0,0
신길동,"서울특별시 강북구 오패산로 415 (번동,(오패산길417))",레드다이닝룸,37.6375868,127.0259879,일식,4.5,23,70
세종로,서울특별시 강동구 천중로52길 38 (길동),세종호프,37.5391384,127.143592,일식,0,0,0
신수동,"서울특별시 관악구 호암로22길 58, 1층 (신림동)",티키타코,37.4685206,126.9360032,일식,4.1,26,26
용산동2가,"서울특별시 강북구 솔샘로 321-1 (미아동,(솔샘길 16)(지상1층))",니르코브,37.6173658,127.0279253,일식,4.8,25,12
동교동,"서울특별시 관악구 서림길 119, 지하1층 101호 (신림동)",가메스시,37.4713778,126.9404693,일식,0,0,4
신대방동,"서울특별시 관악구 남현1길 2 (남현동,지상1층)",플로렌스 파티하우스 보라매신림역점,37.4758124,126.9776056,일식,4,4,97
인의동,"서울특별시 관악구 신림로 344, 2층 207,208호 (신림동, 에스케이허브그린)",니나노 돈까스,37.4851585,126.9299942,일식,0,0,0
삼성동,"서울특별시 강서구 공항대로7길 8 (공항동,(지상 1층))",기소야,37.5617434,126.8125031,일식,2.4,22,12
자양동,"서울특별시 관악구 신림로 344, 1층 111,112,116호 (신림동, 에스케이허브그린)",프레드피자건대점,37.4851585,126.9299942,일식,0,0,0
논현동,"서울특별시 강서구 화곡로 121, 1층 (화곡동, 3동)",스시현,37.5404959,126.835405,일식,5,12,5
연희동,"서울특별시 광진구 긴고랑로 41, 1층 (중곡동)",베짜,37.5630168,127.0809342,일식,5,1,0
서교동,"서울특별시 관악구 은천로 124, 2층 (봉천동)",몬스터피자,37.4865864,126.9489409,일식,3.3,19,19
신림동,"서울특별시 관악구 관악로28길 12, 2층 (봉천동)",어사출또 신대방점,37.4851516,126.9567303,일식,2.9,9,6
역삼동,"서울특별시 강서구 공항대로49길 7, 1층 (등촌동, 1동)",클라우드,37.5549535,126.8563652,일식,0,0,0
명륜1가,"서울특별시 강북구 삼양로 201, 윤이빌딩 1층 (미아동)",카페 별달밤,37.6217528,127.0201612,일식,4.9,11,12
미아동,서울특별시 관악구 신림로65길 41 (신림동),연탄구이,37.4847074,126.9272013,일식,4.1,7,2
화양동,"서울특별시 관악구 관악로 246, 2층 (봉천동)",가네초밥,37.486098,126.9570324,일식,4.8,5,8
길동,"서울특별시 강서구 월정로 118, 1층 (화곡동, 1동)",제프리 스시,37.5297558,126.8387006,일식,2.9,21,133
구로동,"서울특별시 관악구 조원로4길 25, 1층 (신림동)",목포횟집,37.4824268,126.9051218,일식,0,0,0
등촌동,"서울특별시 강서구 양천로47길 118, 상가동 1층 106호 (마곡동, 마곡벽산아파트)",키무카츠,37.5761273,126.8380199,일식,0,0,0
영등포동,"서울특별시 광진구 구의로 8, 1층 (구의동)",장'S쉐어키친,37.5386583,127.0893844,일식,0,0,0
가산동,서울특별시 강서구 초록마을로2길 54 (화곡동),101번지 남산돈까스 가산디지털점,37.5429105,126.8432661,일식,2.5,11,34
여의도동,서울특별시 강동구 진황도로27길 19 (천호동),워킹온더클라우드,37.5393155,127.1318229,일식,4.3,80,211
잠원동,"서울특별시 관악구 신림로 330, 포도몰 8층 (신림동)",하루쿠마,37.4838598,126.9302425,일식,0,0,3
화곡동,"서울특별시 강서구 화곡로58길 18, 2층 (화곡동, 6동)",도쿄화로,37.5527941,126.8518558,일식,5,2,33
화양동,"서울특별시 관악구 신림로59길 15-4, 1층 (신림동)",셀렉키친,37.4828908,126.9288775,일식,0,0,0
이태원동,"서울특별시 강북구 노해로33길 15, 1층 (수유동)",주휴소,37.6460644,127.0235786,일식,3.6,14,57
서초동,"서울특별시 강동구 풍성로67길 57, 1층 (둔촌동)",언더더스타즈,37.5299302,127.1420329,일식,5,1,2
연남동,"서울특별시 관악구 조원로8길 3, 지상1층 (신림동)",몽중식,37.4831789,126.9056447,일식,4.2,9,78
안암동5가,서울특별시 강북구 도봉로20가길 80 (미아동),하오마라,37.6221093,127.0288198,일식,0,0,1
잠실동,"서울특별시 강서구 화곡로 296, 108호 (화곡동,강서아이파크 (지상1층))",라 미아 파밀리아,37.5505813,126.8490472,일식,5,2,12
오금동,서울특별시 관악구 보라매로3길 16 (봉천동),오늘은 초밥,37.4916407,126.9263015,일식,0,0,3
명동1가,서울특별시 강서구 강서로5길 24 (화곡동),갓텐스시 명동점,37.5284682,126.8481569,일식,3.6,35,52
문정동,"서울특별시 관악구 봉천로23나길 59, 1층 (봉천동)",요리어때,37.4869143,126.9387433,일식,0,0,0
대림동,"서울특별시 관악구 승방길 7, 1층 (남현동)",프리돈가스,37.4737488,126.9814502,일식,0,0,0
천호동,"서울특별시 강북구 솔샘로67길 108, 1층 (미아동)",주효,37.6219714,127.0271008,일식,5,1,39
여의도동,"서울특별시 관악구 봉천로49길 5, 1층 (봉천동)",서울미트볼 여의도점,37.4826803,126.9518453,일식,0,0,4
