지번주소,도로명주소,사업장명,위도,경도,kakao_star,kakao_star_nums,kakao_blog_review
미아동,서울특별시 강북구 도봉로76길 66  (미아동),SBS 당구장,37.63402,127.0269186,0,0,0
구의동,서울특별시 광진구 아차산로51길 39 3층 (구의동),프로당구클럽,37.5387975,127.0848137,0,0,0
목동,서울특별시 양천구 목동중앙본로 36 (목동),써니당구장,37.5395782,126.8693415,0,0,0
내발산동,서울특별시 강서구 강서로45길 174 206호 (내발산동 수명산씨티),준당구장,37.5528825,126.8306181,0,0,0
가양동,서울특별시 강서구 양천로 390 강서오토플랙스 자동차매매센터 지하1층 B112호 (가양동),노리터 당구클럽,37.5657999,126.8449496,0,0,0
상일동,서울특별시 강동구 구천면로 660 (상일동),에이스,37.5507112,127.171224,0,0,0
등촌동,서울특별시 강서구 화곡로61길 109 2층 (등촌동),세븐당구장,37.5583057,126.8464748,0,0,0
사당동,서울특별시 동작구 사당로16길 47 (사당동 도일약국),그린당구장,37.4815453,126.9724727,0,0,0
중계동,서울특별시 노원구 덕릉로83길 12 2층 (중계동),세븐당구클럽,37.660092,127.0747981,0,0,0
영등포동3가,서울특별시 영등포구 영중로4길 9  (영등포동3가영화호텔 4층),갤러리,37.5174649,126.9072686,0,0,0
전농동,서울특별시 동대문구 전농로 120 (전농동),현당구장,37.5756851,127.0579058,0,0,0
중곡동,서울특별시 광진구 영화사로 24  (중곡동),월드컵당구장,37.5571809,127.0897713,0,0,0
대조동,서울특별시 은평구 통일로 723 3층 (대조동),뉴프로당구클럽,37.6100793,126.929735,0,0,0
중화동,서울특별시 중랑구 중랑역로 73-1 (중화동),스타당구장,37.6000839,127.0778578,0,0,0
신대방동,서울특별시 동작구 시흥대로 658  (신대방동3층),코빌,37.4903665,126.9080747,0,0,0
방배동,서울특별시 서초구 방배천로 22 (방배동3층),세븐,37.4784771,126.9828665,0,0,0
등촌동,서울특별시 강서구 양천로 414 지층 2호 (등촌동 대영빌딩),JJ빌리어드,37.5648771,126.8474675,0,0,0
영등포동,서울특별시 영등포구 영신로15길 5  (영등포동),프로,37.5138498,126.9076876,0,0,0
신도림동,서울특별시 구로구 경인로59길 8 1동 213호 (신도림동태영프라자),태영 당구장,37.5064034,126.8833762,0,0,0
방배동,서울특별시 서초구 방배로 58  (방배동지1층),대영,37.4799671,126.9990683,0,0,0
녹번동,서울특별시 은평구 은평로 229 지층 (녹번동),달인당구장,37.6012816,126.93326,0,0,0
불광동,서울특별시 은평구 불광로 139 삼덕빌딩 2층 (불광동),킴스당구장,37.6191176,126.9323746,0,0,0
망우동,서울특별시 중랑구 망우로 431 (망우동),큐 24시 당구장,37.6000478,127.1000555,0,0,0
망원동,서울특별시 마포구 망원로 96 2층 (망원동),영 당구장,37.5576691,126.9074005,0,0,0
종로5가,서울특별시 종로구 종로 211-1 3층 (종로5가),매니아당구장,37.5712127,127.0012655,0,0,0
오류동,서울특별시 구로구 경인로 216 4층 (오류동 오복빌딩 ),까두당구클럽,37.496159,126.8448848,0,0,0
영등포동3가,서울특별시 영등포구 영등포로 248  (영등포동3가대흥빌딩 303 304호),골드당구클럽,37.5189334,126.9087773,0,0,0
도림동,서울특별시 영등포구 도림로113길 23  (도림동),퍼펙트당구장,37.5086302,126.8972663,0,0,0
