지번주소,도로명주소,사업장명,위도,경도,kakao_star,kakao_star_nums,kakao_blog_review
가산동,서울특별시 금천구 가산디지털1로 181 가산 더블유센터 1층 115일부호 (가산동),와플산도,37.481425,126.8803936,4.8,5,16
성산동,서울특별시 마포구 성산로6길 29 일부 지층 (성산동),디싸이시브모먼트,37.5635538,126.9108669,5,2,14
마곡동,서울특별시 강서구 공항대로 260 이화의대부속서울병원 지하1층 (마곡동),앤티앤스,37.5572629,126.8362668,3.5,2,0
천호동,서울특별시 강동구 천호대로 1073 힐탑프라자 1층 14호 (천호동),유어페이보릿,37.5366086,127.1312324,5,1,10
제기동,서울특별시 동대문구 고산자로36길 3 경동시장 신관 2층 60103호 (제기동),카페숲,37.5790378,127.0391429,0,0,2
여의도동,서울특별시 영등포구 의사당대로 83 오투타워 지하1층 (여의도동),홍콩다방오투테라스점,37.5233663,126.9234407,4,1,16
한남동,서울특별시 용산구 이태원로42길 36 지상1층 (한남동),510파인애비뉴,37.5361574,127.0005801,0,0,0
북가좌동,서울특별시 서대문구 거북골로 158 1층 (북가좌동),만나커피,37.5758972,126.9124567,0,0,0
고척동,서울특별시 구로구 중앙로 26 (고척동),실로커피로스터스,37.500409,126.8641085,0,0,1
장안동,서울특별시 동대문구 장안벚꽃로 167 주상가동 1층 124호 (장안동 래미안2차 ),플루토,37.574395,127.0751518,0,0,0
신대방동,서울특별시 동작구 국사봉2다길 17 202호 (신대방동),셀렉토커피 신대방삼거리역점,37.4976437,126.9295398,5,4,3
상암동,서울특별시 마포구 월드컵북로 375 (상암동DMC 이안상암1단지 1층 107호),이디아,37.5775718,126.8906892,3.5,6,0
서교동,서울특별시 마포구 어울마당로 100-8 3층 (서교동),오늘은,37.5536513,126.9226002,3.8,24,34
신월동,서울특별시 양천구 남부순환로59길 16 1층 (신월동),로커피,37.5323616,126.8328733,5,2,1
영등포동6가,서울특별시 영등포구 영등포로 193 지하1층 지상1층 (영등포동6가),투썸플레이스영등포시장사거리점,37.520535,126.9030897,4.3,8,4
남대문로5가,서울특별시 중구 한강대로 416 (남대문로5가 봉래동2가 128 지상1층),투썸플레이스 서울스퀘어점,37.5555057,126.9737678,2.3,18,9
신림동,서울특별시 관악구 신림로 134 1층 (신림동),저스트로맨틱,37.4716883,126.9348573,5,12,26
독산동,서울특별시 금천구 독산로 230-1 1층 (독산동),포트오브모카,37.467349,126.902064,0,0,0
한강로3가,서울특별시 용산구 한강대로23길 55 더센타 6층 PICK 6호 (한강로3가),앤티앤스프레즐,37.5297718,126.9647415,2.6,7,8
중곡동,서울특별시 광진구 용마산로 111 1층 (중곡동),이디야중곡대원점,37.5635966,127.0866632,3.3,3,1
상수동,서울특별시 마포구 독막로19길 20-15 (상수동 1층일부),아틀리에,37.5486863,126.9255836,0,0,0
행당동,서울특별시 성동구 마조로 29 1층 (행당동 3-30),쥬씨,37.5603733,127.0410334,3.8,11,1
용두동,서울특별시 동대문구 왕산로32길 48 1층 (용두동),동부다방,37.5770547,127.0414619,0,0,0
성내동,서울특별시 강동구 성내로14길 27 (성내동),피에로 커피,37.5266225,127.126643,4.1,22,26
신길동,서울특별시 영등포구 도림로 326 2층 (신길동),이디야 도림사거리,37.5065913,126.9018301,3.3,4,1
숭인동,서울특별시 종로구 낙산길 258 1층 (숭인동),카페N258,37.5818848,127.0150076,4.6,7,1
원효로2가,서울특별시 용산구 새창로 132 1층 (원효로2가),빽다방,37.5357057,126.9612413,3.8,8,0
화곡동,서울특별시 강서구 등촌로 57 1~3층 (화곡동 4동 스타벅스화곡점),스타벅스 화곡DT점,37.5350126,126.863143,3.8,28,30
남가좌동,서울특별시 서대문구 거북골로 100 상가동 1호 (남가좌동 래미안루센티아),디저트39가재울뉴타운점,37.575726,126.9183539,5,3,4
마곡동,서울특별시 강서구 마곡중앙6로 66 퀸즈파크텐 1층 105~106호 (마곡동),이디야,37.5599153,126.8343608,4.7,3,8
창신동,서울특별시 종로구 창신길 87 1층 (창신동),Frank,37.5756125,127.0105322,3,2,0
당산동4가,서울특별시 영등포구 당산로 175 당산동 삼익플라주아파트 상가동 1층 104호 (당산동4가),매머드익스프레스,37.5302422,126.8982527,0,0,3
장안동,서울특별시 동대문구 답십리로63가길 2 1층 101호 (장안동 소담재),꽃한잔,37.5750535,127.0687741,5,1,0
군자동,서울특별시 광진구 군자로 167 (군자동(1층)),모닝에스프레소,37.555803,127.0771805,0,0,0
구의동,서울특별시 광진구 광나루로36길 68 1층 (구의동),수커피,37.5420388,127.0856386,1,1,0
장안동,서울특별시 동대문구 장한로28길 48 로얄상가 101호 (장안동),컴포즈커피 장안래미안점,37.5726647,127.0746037,0,0,0
미아동,서울특별시 강북구 월계로7길 63 1층 (미아동),커피베이,37.6129722,127.0339347,0,0,0
번동,서울특별시 강북구 오현로 145 강북문화정보도서관 1층 (번동),시속 0km,37.6251529,127.0360503,0,0,0
성내동,서울특별시 강동구 성내로 32 12층 (성내동),스타벅스 강동구청DT점,37.5291904,127.1238062,3.5,15,12
서교동,서울특별시 마포구 어울마당로 118 지층 (서교동),보드스쿨,37.5550476,126.9234468,2.6,5,5
묵동,서울특별시 중랑구 공릉로 59 1층 103호 (묵동),노란코끼리,37.6160215,127.0791194,0,0,2
신당동,서울특별시 중구 동호로 189 (신당동),약수,37.5548159,127.0102368,5,1,0
내발산동,서울특별시 강서구 강서로45라길 28 1층 (내발산동 1동),하늘꿈북까페,37.5490397,126.8341877,0,0,0
동숭동,서울특별시 종로구 대학로 86 (동숭동),카페 락앤락,37.5793538,127.0033287,3.8,6,2
망우동,서울특별시 중랑구 봉우재로64길 65 1층 (망우동),언니커피,37.5920623,127.0969818,3,2,1
화양동,서울특별시 광진구 아차산로 229 1층 101110호 (화양동),이디야건대역점,37.5408305,127.0690816,2.4,7,2
평창동,서울특별시 종로구 평창길 62 1층 (평창동),그라운드62,37.6083282,126.96323,3.7,16,8
가산동,서울특별시 금천구 가산로3길 54 지상1층 일부호 (가산동),캔다방 가산점,37.4724181,126.8925563,0,0,3
적선동,서울특별시 종로구 사직로 127 1~3층 (적선동),빽다방 경복궁역점,37.5760659,126.9730842,0,0,1
신림동,서울특별시 관악구 난향2길 8 1층 (신림동),CAFE216,37.4633347,126.9185431,4.3,3,1
전농동,서울특별시 동대문구 왕산로 214 (전농동지하2층 롯데백화점내),롯데푸드,37.5841971,127.051139,0,0,0
상계동,서울특별시 노원구 동일로 1689 1층 103호 (상계동 하이베라스),컴포즈커피 수락산역점,37.6791235,127.0549618,2.3,3,2
천호동,서울특별시 강동구 양재대로 1571 1층 (천호동 홈플러스강동점),쥬씨 굽은다리역점,37.5457146,127.1422553,5,1,2
마곡동,서울특별시 강서구 마곡동로 62 마곡사이언스타워 1~2층 101~103204호 (마곡동),스타벅스 마곡사이언스타워R점,37.5605538,126.8338901,3.2,19,62
상일동,서울특별시 강동구 상일로12길 54 1층 (상일동),동네카페,37.5548668,127.1742958,5,3,0
상암동,서울특별시 마포구 월드컵북로 396 (상암동),이디야커피전문점,37.5793419,126.889819,3.5,6,0
신당동,서울특별시 중구 다산로 147 (신당동),토마토,37.5569748,127.0116184,0,0,0
영등포동,서울특별시 영등포구 영신로19길 26-1 1층 (영등포동),메가엠지씨커피영등포역남부점,37.513677,126.9051497,4.3,3,3
장안동,서울특별시 동대문구 장한로26가길 92 1층 (장안동),와플샵,37.5679136,127.0697563,0,0,1
구로동,서울특별시 구로구 디지털로 306 대륭포스트타워2차 1층 104호 (구로동),카페또오늘 구로점,37.4859916,126.8977359,5,2,2
광장동,서울특별시 광진구 아차산로78길 75 지하1층 (광장동),레이디핑거,37.551602,127.111003,5,2,12
신림동,서울특별시 관악구 난곡로 90 2-3층 전체호 (신림동),더치앤빈,37.4634377,126.9191968,3.6,5,3
부암동,서울특별시 종로구 창의문로5길 10-1 (부암동지상1층),애프터 유,37.5919503,126.9637424,3.8,4,4
당산동4가,서울특별시 영등포구 당산로 161 (당산동4가 지상1층 일부),카페더초코,37.5290057,126.8977643,5,2,1
신수동,서울특별시 마포구 백범로 35 (신수동경영교육원(바오로경영관)),투썸플레이스,37.5517132,126.9410634,5,1,0
면목동,서울특별시 중랑구 중랑천로10길 12 1층 (면목동),아바커피,37.5916318,127.0738586,0,0,1
미아동,서울특별시 강북구 도봉로 62 롯데백화점 미아점 지하2층 (미아동),공차 롯데미아점,37.6146006,127.0305324,1,1,2
청파동2가,서울특별시 용산구 청파로47길 26 1층 (청파동2가),카페코지숙명여대점,37.5448908,126.9690208,4.2,5,27
원효로4가,서울특별시 용산구 원효로 55 (원효로4가),설,37.5335581,126.950483,3.9,7,1
신길동,서울특별시 영등포구 여의대방로 25 상가동 1층 102호 (신길동 보라매 경남아너스빌),스위디,37.495069,126.9103685,0,0,2
소격동,서울특별시 종로구 율곡로3길 87 아트선재센타 1층 (소격동),올모스트홈 카페 아트선재센터점,37.5794709,126.9818394,3,36,280
상계동,서울특별시 노원구 동일로 1356 상가동 1층 112호 (상계동 상계주공4단지아파트),메가엠지씨커피 상계백병원점,37.6504505,127.0634916,5,2,1
장안동,서울특별시 동대문구 답십리로 308 1층 (장안동),더벤티 장안점,37.5718586,127.0745493,0,0,0
영등포동4가,서울특별시 영등포구 영중로 15 (영등포동4가 타임스퀘어 지하2층),이탈리코,37.5172058,126.903714,0,0,0
신림동,서울특별시 관악구 호암로26가길 18 동일빌딩 1층 (신림동),카페씨엘,37.4701315,126.9336759,5,2,0
장안동,서울특별시 동대문구 장한로 140 1층 (장안동),빽다방,37.5728575,127.0721691,4,2,6
회기동,서울특별시 동대문구 회기로18길 3 1층 (회기동),마을활력소회기한지붕,37.5912076,127.05213,0,0,0
영등포동,서울특별시 영등포구 경인로 846 (영등포동 롯데백화점 지하1층),,37.515668,126.907666,0,0,0
상계동,서울특별시 노원구 상계로23길 57-8 가동 102호 (상계동),콰이트,37.6601109,127.0665679,4,4,1
방화동,서울특별시 강서구 양천로 28 벽산에어트리움 본관동 1층 126~127호 (방화동),투썸플레이스 개화산역점,37.5722167,126.8067625,3.3,6,1
제기동,서울특별시 동대문구 정릉천동로 102 2층 (제기동),카페피티,37.5814284,127.0360278,0,0,0
삼전동,서울특별시 송파구 삼학사로13길 15 지상1층 (삼전동),NUMBERS COFFEE,37.5032797,127.0952578,0,0,0
화곡동,서울특별시 강서구 화곡로 341 B동 1층 101 102호 (화곡동 6동 그랜드아이파크),,37.5542795,126.8509416,0,0,0
마곡동,서울특별시 강서구 마곡중앙4로 18 B동 3층 322호 (마곡동),메리제과,37.5585262,126.8286198,0,0,1
군자동,서울특별시 광진구 광나루로19길 38 12층 (군자동),커피나무어린이대공원역점,37.5493456,127.0732231,4.5,2,4
서교동,서울특별시 마포구 양화로 45 (서교동 메세나폴리스 5층 501호 일부),커피랩세아점,37.5510463,126.913739,4,1,0
대현동,서울특별시 서대문구 이화여대길 29 1층 (대현동),모모커피,37.5582897,126.9456427,5,2,4
신대방동,서울특별시 동작구 보라매로5길 43 1층 121호 (신대방동 보라매삼성쉐르빌),투썸플레이스 보라매삼성쉐르빌점,37.4914777,126.9234164,2.4,5,4
신내동,서울특별시 중랑구 용마산로139나길 83 1층 (신내동),다시사랑받개,37.618977,127.1036234,3.7,6,23
창동,서울특별시 도봉구 노해로63나길 16-14 1층 (창동),정원초과,37.6545506,127.0445875,5,1,0
상도동,서울특별시 동작구 장승배기로10길 100 지하2층 B103호 (상도동 상도더샵 2차),세컨드홈,37.5028045,126.943299,4,4,0
봉천동,서울특별시 관악구 관악로 164 1층 114호 (봉천동 대우디오슈페리움1단지),흑화당 서울대입구역점,37.4798707,126.9530917,2.8,8,27
숭인동,서울특별시 종로구 난계로 247 (숭인동),솔,37.5737028,127.0229983,0,0,0
대방동,서울특별시 동작구 알마타길 6 (대방동지하1층 101호102호),할리스 대방역점,37.5105906,126.9251787,3.8,4,5
쌍문동,서울특별시 도봉구 삼양로 532 1층 (쌍문동),커피공장2010,37.6505826,127.0134446,4.6,5,0
면목동,서울특별시 중랑구 사가정로49길 62 1층 (면목동),시즌,37.5837729,127.0870438,4.7,6,6
신월동,서울특별시 양천구 지양로 46 한양메디컬센타 1층 101호 (신월동),라테라이트,37.5200895,126.8354959,5,1,1
목동,서울특별시 양천구 목동중앙북로16길 3 1층 103호 (목동),커피볶는카페지팡,37.5460472,126.873891,5,2,2
구로동,서울특별시 구로구 디지털로26길 5 에이스하이엔드타워1차 지하1층 B110호 (구로동),코앤커피,37.4816106,126.8934794,0,0,1
창천동,서울특별시 서대문구 연세로 35 가동 2~4층 (창천동),스타벅스연대점,37.5587289,126.9367303,2.1,9,4
양평동1가,서울특별시 영등포구 문래북로 35 12층 (양평동1가),너와마실,37.5212992,126.8893065,5,1,6
신길동,서울특별시 영등포구 신풍로 52-1 (신길동 1층2층),이디야커피신풍역점,37.4999468,126.9118068,4.4,5,2
한강로3가,서울특별시 용산구 서빙고로 17 용산센트럴파크 해링턴스퀘어 상가동 1층 14호15호16호 (한강로3가),스타벅스용산해링턴스퀘어점,37.5257665,126.9678526,5,2,4
봉천동,서울특별시 관악구 남부순환로 1694 종남빌딩 지하1층 (봉천동),프리마카페,37.4834885,126.9383093,0,0,0
성수동1가,서울특별시 성동구 서울숲2길 46 1층 (성수동1가),이월로스터스 성수점,37.546227,127.0436974,4.3,12,51
부암동,서울특별시 종로구 자하문로 231 3층 (부암동),루네쌍스다방,37.5947028,126.9632026,0,0,2
보광동,서울특별시 용산구 보광로 21-1 (보광동 217-23 지상1층),커피베이,37.5264022,127.0005313,0,0,0
충정로3가,서울특별시 서대문구 충정로 30 1층 101호 (충정로3가 충정아파트),파우치커피 충정로점,37.5615727,126.9640669,0,0,0
시흥동,서울특별시 금천구 시흥대로 97 (시흥동시흥유통상가 BB 59 지하1층 (시흥대로 590)),까치,37.4438361,126.901495,0,0,0
고척동,서울특별시 구로구 중앙로6길 46 1층 (고척동),카페에쏠로지,37.5001147,126.8664482,0,0,1
상봉동,서울특별시 중랑구 면목로 495 (상봉동),커피마마,37.5960575,127.0853429,0,0,0
화곡동,서울특별시 강서구 강서로 242 상가동 1층 159~160호 (화곡동 우장산동 강서힐스테이트),커피에반하다 우장산역점,37.5473848,126.8367634,5,2,2
번동,서울특별시 강북구 도봉로96나길 20 1층 (번동),우이천 커피,37.6391224,127.0331753,4.7,3,3
고덕동,서울특별시 강동구 고덕로 399 메가스퀘어동 지1층 B118호 (고덕동 고덕센트럴푸르지오),썸베이크,37.5577308,127.1701747,5,1,0
문래동3가,서울특별시 영등포구 경인로 775 (문래동3가에이스하이테크시티 지상1층 1-103-1호),블랙락,37.5143815,126.8991421,5,2,4
상봉동,서울특별시 중랑구 상봉중앙로 52-1 1층 (상봉동),빈스버거,37.601837,127.0875825,5,1,21
신천동,서울특별시 송파구 올림픽로 319 (신천동),할리스커피 교통회관점,37.5156512,127.1054647,4,4,4
개봉동,서울특별시 구로구 경인로31길 62 1층 101호 (개봉동),달콩집,37.5000132,126.8492684,0,0,1
온수동,서울특별시 구로구 부일로9길 137 (온수동 온수힐스테이트 상가2 102103호),커피베이 온수힐스테이트점,37.4972455,126.8218318,0,0,0
마곡동,서울특별시 강서구 마곡중앙6로 16 1층 122호 (마곡동 가양 1동 마곡지엠지타워),슈퍼사이즈커피 마곡점,37.5604016,126.8290062,1,1,0
상일동,서울특별시 강동구 천호대로221길 27 1층 103호 (상일동),그린페이지,37.5481409,127.1725989,0,0,3
천호동,서울특별시 강동구 천호대로 1037 123층 (천호동),스타벅스 천호로데오점,37.5378393,127.1273553,3.5,13,23
공릉동,서울특별시 노원구 동일로178길 10 1층 103호 (공릉동),야경,37.6210831,127.0752135,5,2,0
고척동,서울특별시 구로구 중앙로1길 36 (고척동 123전자타운 3동6층 611612호일부),더카페2,37.4981036,126.8626627,0,0,0
숭인동,서울특별시 종로구 종로 394 태정빌딩 2층 201호 (숭인동),펫토리얼,37.5744789,127.0212465,5,1,7
화곡동,서울특별시 강서구 등촌로5가길 23 1층 (화곡동 4동),카페리필,37.5339009,126.8602691,0,0,0
휘경동,서울특별시 동대문구 회기로31가길 14 1층 (휘경동),아재의 취미,37.590557,127.0581578,5,1,1
묵동,서울특별시 중랑구 공릉로2가길 28 1층 103호 (묵동 영광빌라),기러기,37.6133384,127.0788551,3.5,2,4
봉천동,서울특별시 관악구 관악로12길 99 1층 (봉천동),쿼터커피,37.4772552,126.9578694,4,4,16
청파동2가,서울특별시 용산구 청파로47길 78 제1호 1층 (청파동2가),공차숙명여대점,37.5451066,126.9661965,4.8,4,5
당산동3가,서울특별시 영등포구 국회대로 612 1층 (당산동3가),카페보니또,37.5257952,126.9020539,5,1,1
화곡동,서울특별시 강서구 월정로30길 31 1층 (화곡동 1동),명랑핫도그 화곡중앙시장점,37.5343935,126.8376857,5,2,4
방화동,서울특별시 강서구 하늘길 38 지하 2층 (방화동 2동 김포공항스카이파크),롯데푸드,37.5713698,126.8029604,2.7,17,31
구로동,서울특별시 구로구 새말로9길 46 1층 102호 (구로동 삼성빌딩),메르시,37.5044684,126.8867528,0,0,3
한남동,서울특별시 용산구 이태원로55나길 7 1층 (한남동),한남작업실,37.5365263,126.9987401,3.8,24,99
사당동,서울특별시 동작구 사당로 196 1층 101호 (사당동 거목프리미엄상가),다온,37.4849593,126.9699257,0,0,0
광장동,서울특별시 광진구 아차산로78길 44 크레스코빌딩 지하1층 5호 (광장동),블루아워,37.5507988,127.1099252,4.4,5,2
여의도동,서울특별시 영등포구 여의동로 290 1층 (여의도동 서울항 임시선착장),한강아라호,37.5257718,126.9384091,5,1,0
성수동1가,서울특별시 성동구 서울숲4길 16 2층 (성수동1가),유월커피,37.5472704,127.0427608,4.7,3,25
염창동,서울특별시 강서구 공항대로 629 1층 102(일부)호 (염창동),메가엠지씨커피 염창역점,37.5472438,126.8748721,4.5,2,0
성내동,서울특별시 강동구 성내로 11 1층 105호 (성내동),메가엠지씨커피 강동구청점,37.5305106,127.1221842,5,1,0
사직동,서울특별시 종로구 사직로8길 4 (사직동(광화문스페이스본 지하1층 130호)),갓구운커피 7,37.5744035,126.9686008,0,0,0
후암동,서울특별시 용산구 두텁바위로 127 1층 (후암동),반앤반,37.5502265,126.9813811,0,0,0
공항동,서울특별시 강서구 공항대로 43 준명빌딩 1층 (공항동),커피에반하다 송정역점,37.5614924,126.8121463,0,0,2
상계동,서울특별시 노원구 노해로 509 대국빌딩 1층 (상계동),메가엠지씨커피 노원중앙점,37.6554113,127.0645555,2,2,2
화양동,서울특별시 광진구 능동로19길 35 206호 (화양동 광진코지웰),캠프나인커피,37.5470911,127.0718678,1.5,2,2
신림동,서울특별시 관악구 대학길 35 1층 (신림동),더벤티,37.4691271,126.9378142,4.6,7,2
등촌동,서울특별시 강서구 공항대로53가길 4 1층 (등촌동),클라쓰,37.5542326,126.8596997,0,0,0
방이동,서울특별시 송파구 오금로 235 젬스빌딩 1층 (방이동),폴앤폴리나,37.5068263,127.1199226,0,0,0
상도동,서울특별시 동작구 상도로 357 2층 (상도동 강남상가아파트),랭스터디카페 숭실대점,37.4969506,126.9535536,3.7,9,3
한강로2가,서울특별시 용산구 한강대로 95 지하1층 B113호 (한강로2가 래미안용산 더 센트럴),하니앤손스,37.5290927,126.9668857,5,6,2
미아동,서울특별시 강북구 삼양로27길 95 (미아동),커피에반하다,37.618179,127.0172552,4.4,7,1
사당동,서울특별시 동작구 남부순환로269길 164-1 건수빌딩 1층 (사당동),칸딘스키 카페,37.478544,126.9729897,0,0,0
동숭동,서울특별시 종로구 동숭길 113 (동숭동(1층)),타셴,37.582963,127.0035995,3.3,40,56
성수동1가,서울특별시 성동구 서울숲4길 16-30 1층 (성수동1가),탐,37.5468261,127.0422014,0,0,0
서교동,서울특별시 마포구 와우산로27길 7 (서교동 2층 일부),테일러커피,37.5538328,126.9276451,4.2,136,123
공릉동,서울특별시 노원구 동일로197길 21 우성빌딩 1층 (공릉동),컴포즈커피 노원공릉점,37.628412,127.0702522,4.5,2,0
목동,서울특별시 양천구 목동서로 57 현대파리지앙 108호 (목동),팔공티 목동파리공원점,37.5366423,126.8798539,0,0,0
여의도동,서울특별시 영등포구 국제금융로 10 (여의도동 IFC몰 지하2층 B285호),,37.5245995,126.9253589,0,0,0
화곡동,서울특별시 강서구 까치산로 191 1층 (화곡동 6동),떠블유,37.5542647,126.8540154,0,0,0
성산동,서울특별시 마포구 월드컵로 240 (성산동 2층일부(X11 YW호 루시카토 코너)),마리웨일237,37.5682553,126.8972733,0,0,1
을지로2가,서울특별시 중구 을지로 54-1 지하1층 43호 (을지로2가 을지입구지하상가),오커피,37.5659168,126.983847,0,0,0
목동,서울특별시 양천구 목동서로 37 하이베라스 상가동 1층 109호 (목동),요거프레소 목동1단지점,37.5374807,126.8816669,3.4,5,0
가산동,서울특별시 금천구 벚꽃로 286 지하1층 제비124호 (가산동 리더스타워),카페 마제스티,37.4803344,126.8841305,4,1,3
대현동,서울특별시 서대문구 이화여대길 52 지하2층 (대현동 기숙사 신관B동),,37.5617396,126.9472448,0,0,0
수유동,서울특별시 강북구 한천로143길 34 101호 (수유동),핑크바케스 수유점,37.6407198,127.0234924,5,2,4
방이동,서울특별시 송파구 오금로11길 37 대명밸리온 1층 102호 (방이동),샐러디 방이점,37.5156434,127.1111895,3,3,34
마곡동,서울특별시 강서구 공항대로 248 1~2층 104 105 106 107 203 204호 (마곡동),스타벅스 발산역사거리점,37.5584039,126.8348939,4.4,11,9
상도1동,서울특별시 동작구 상도로37길 31 지상1층 (상도1동),모코커피창고,37.5010112,126.9503923,2,1,2
가산동,서울특별시 금천구 가산디지털2로 123 101호 (가산동 월드메리드앙벤처2차),이디야커피,37.4787235,126.878706,2.3,6,1
상수동,서울특별시 마포구 독막로 68 (상수동1층 일부),카페모인,37.5475925,126.9208625,5,2,0
휘경동,서울특별시 동대문구 회기로 194-1 2층 (휘경동),언차일드,37.589841,127.0575134,3.6,7,55
교북동,서울특별시 종로구 송월길 155 1층 4114~4119호 (교북동 경희궁자이 4단지),스타벅스 독립문역,37.5716749,126.9612654,3,12,11
독산동,서울특별시 금천구 시흥대로138길 10-10 지상1층 (독산동),카페 잉거,37.4723327,126.8990904,0,0,0
화곡동,서울특별시 강서구 까치산로4길 10 (화곡동105-852),학다방,37.5420694,126.8440602,0,0,0
가산동,서울특별시 금천구 가산디지털2로 70 대륭테크노타운19차 1층 104호 (가산동),라시쓰커피,37.4750139,126.8820637,5,1,1
중계동,서울특별시 노원구 동일로203가길 29 171172호 (중계동 브라운스톤중계상가),이디야커피,37.6399301,127.0642714,1,1,0
성수동1가,서울특별시 성동구 서울숲길 53 1층 (성수동1가),피에스비,37.5481991,127.043496,5,5,12
수유동,서울특별시 강북구 삼양로 336 (수유동),커피향,37.6334709,127.0177664,0,0,0
가락동,서울특별시 송파구 송파대로28길 27 102동 122호 (가락동성원상떼빌),플로리안,37.4950169,127.1203666,4.7,14,3
가산동,서울특별시 금천구 벚꽃로 298 (가산동대륭포스트타워6차 114호),탐앤탐스커피,37.4814002,126.8837813,4,3,1
상도동,서울특별시 동작구 사당로 18-1 1층 (상도동),봄봄,37.4951904,126.9564582,2.8,5,1
한강로2가,서울특별시 용산구 한강대로 69 지상12층 상가동 111 213 214 215호 (한강로2가 용산푸르지오써밋),스타벅스용산역써밋R점,37.5273235,126.9651744,3.9,25,46
화곡동,서울특별시 강서구 강서로 137 1층 (화곡동),카페프렌즈,37.5392026,126.8418153,0,0,1
목동,서울특별시 양천구 목동중앙북로 33-20 지상1층 (목동),플럭스커피로스터스,37.548644,126.8682901,4.8,11,4
전농동,서울특별시 동대문구 전농로16길 6 1층 (전농동),월촌,37.5783098,127.0576941,0,0,0
신도림동,서울특별시 구로구 경인로 662 지하2층 (신도림동),공차 현대디큐브시티점,37.5083236,126.8884274,3.7,18,7
가회동,서울특별시 종로구 북촌로 50 1층 (가회동),북촌이야기,37.5811992,126.985236,0,0,0
방화동,서울특별시 강서구 하늘길 38 지하 2층 (방화동 2동 김포공항스카이파크),엔제리너스 롯데몰 김포공항2호점,37.5713698,126.8029604,3.3,6,9
북아현동,서울특별시 서대문구 신촌로 293 아현감리교회 1층 (북아현동),카페마리,37.5577114,126.9588425,5,1,1
둔촌동,서울특별시 강동구 양재대로 1390 신성빌딩 1층 103호 (둔촌동),515,37.5299436,127.1375999,5,4,5
상봉동,서울특별시 중랑구 봉우재로33길 16 1층 (상봉동),미어,37.5933427,127.087375,0,0,2
명륜3가,서울특별시 종로구 명륜길 5 1층 (명륜3가),카페 김쌤,37.5878822,126.9963483,3,3,3
화곡동,서울특별시 강서구 등촌로5길 5 1층 (화곡동),커피베이 목동사거리점,37.5332523,126.8632792,0,0,0
당산동3가,서울특별시 영등포구 국회대로38길 6 한솔빌딩 1층 101호 (당산동3가),컴포즈커피영등포구청한솔빌딩점,37.5265407,126.8989823,5,3,0
명일동,서울특별시 강동구 구천면로 429 1층 (명일동),공차명일역점,37.5504,127.146505,3.1,7,1
연건동,서울특별시 종로구 대학로 101 (연건동서울대학교병원 암병원(지하2층)),아로마띠꼬,37.5797151,126.9990168,0,0,0
상봉동,서울특별시 중랑구 망우로 353 지하2층 (상봉동 상봉 프레미어스 엠코),카페코너스,37.5982973,127.0903644,0,0,1
상수동,서울특별시 마포구 독막로 101 (상수동),까페띠아모,37.5482268,126.9245271,5,2,0
여의도동,서울특별시 영등포구 여의대로 108 더현대서울  지하2층 (여의도동),더현대서울,37.5259168,126.9283122,3.4,168,440
면목동,서울특별시 중랑구 망우로32길 37 동부시장(세일종합상가) 1층 (면목동),떡가게종춘,37.5922039,127.0771682,1,1,3
관수동,서울특별시 종로구 종로18길 21 (관수동),꽃휴게실,37.5693973,126.9913677,0,0,0
도봉동,서울특별시 도봉구 도봉산길 43 1층 106호 (도봉동 호정프라자),미스터브리즈,37.6869716,127.0406572,0,0,0
신림동,서울특별시 관악구 신림로 330 9층 (신림동 포도몰),스무디킹 신림포도몰점,37.4838598,126.9302425,4,3,1
을지로3가,서울특별시 중구 충무로5길 25 (을지로3가),수선화,37.5653646,126.9913479,2.7,60,219
연건동,서울특별시 종로구 창경궁로16길 69 1층 (연건동),카페효제눅,37.575045,127.0014337,4.8,16,11
서교동,서울특별시 마포구 월드컵로 62 1층 (서교동),투썸플레이스,37.5548826,126.9115211,2.5,15,27
목동,서울특별시 양천구 목동중앙로 89 103호 (목동),경성꽈배기,37.5373138,126.8719758,0,0,0
신림동,서울특별시 관악구 신림로 90 1층 (신림동),메가커피 신림프라임법학원점,37.4709434,126.9393754,2.3,3,0
가산동,서울특별시 금천구 남부순환로108길 28 지상1층 (가산동),카와블러썸,37.4778561,126.8918611,0,0,0
명동2가,서울특별시 중구 명동8길 8-11 4층 (명동2가),하늘공원 사주카페,37.5631907,126.9839742,0,0,0
개봉동,서울특별시 구로구 개봉로17길 21 (개봉동),커피스토리,37.4915135,126.8546226,5,3,0
창동,서울특별시 도봉구 노해로65길 17 중앙빌딩 1층 102호 (창동),달리는커피,37.6520638,127.046113,4,1,3
외발산동,서울특별시 강서구 발산로 24 2층 (외발산동 수협공판장동),커피베이,37.552809,126.8187452,1,1,0
신림동,서울특별시 관악구 남부순환로157길 7 1층 102호 (신림동 청다아트빌),나인티스,37.4833367,126.9198002,0,0,0
성수동1가,서울특별시 성동구 상원1길 29 1층 (성수동1가),컴포즈커피 성수점,37.5462791,127.0475997,4,3,1
당산동5가,서울특별시 영등포구 당산로44길 3 1층 110A호 (당산동5가 삼성타운),카페클라우즈,37.5319526,126.9009551,5,2,1
상계동,서울특별시 노원구 노원로 547 1층 (상계동),스타벅스노원마들역점,37.6609904,127.0580153,4.7,9,15
