소재지전체주소,도로명전체주소,사업장명,위도,경도,업태구분명,kakao_star,kakao_star_nums,kakao_blog_review
중구,"서울특별시 마포구 월드컵북로 30 (동교동,1층)",원조녹두밭,37.5573681,126.919366,한식,3.7,50,89
서초구,"서울특별시 마포구 성미산로 20-1 (성산동,지1층)",행복집,37.5583896,126.9105079,한식,0,0,0
양천구,"서울특별시 송파구 송파대로 201, 송파 테라타워2 B동 145호 (문정동)",새마을식당오목교역점,37.4878287,127.1206324,한식,3.6,23,10
종로구,"서울특별시 서대문구 영천시장길 31, 1층 (영천동)",태양이네,37.5708338,126.9612328,한식,0,0,1
영등포구,"서울특별시 마포구 큰우물로 52 (용강동,107호)",아우내장터,37.542099,126.9443448,한식,2.6,7,8
종로구,"서울특별시 송파구 법원로8길 13, 문정헤리움써밋타워 1층 111호 (문정동)",촌,37.4845525,127.1223042,한식,2.3,20,60
영등포구,"서울특별시 서초구 신반포로23길 41, 지하층 비03호 (잠원동, 신반포2지구아파트)",핫썬베이크치킨,37.5094382,127.0011826,한식,5,1,0
강북구,"서울특별시 양천구 신월로 333, 1층 일부호 (신정동)",평화갈비,37.5219607,126.8581145,한식,0,0,0
중구,"서울특별시 성동구 사근동길 64, 1층 (사근동)",한우애락,37.5609892,127.047996,한식,0,0,0
성동구,"서울특별시 마포구 와우산로21길 19-19, 2층 (서교동)",남원추어탕,37.5515361,126.9226656,한식,0,0,1
