소재지전체주소,도로명전체주소,사업장명,위도,경도,업태구분명,kakao_star,kakao_star_nums,kakao_blog_review
망우동,"서울특별시 구로구 경인로20가길 13, 1층 (오류동)",번개반점,37.4956132,126.8446223,중식,3,4,17
남창동,"서울특별시 구로구 고척로 207, 1층 (고척동)",연길반점,37.5054077,126.8561559,중식,3.5,45,104
신길동,"서울특별시 구로구 고척로 148-2, 1층 (고척동)",고향냉면,37.5028554,126.8502977,중식,0,0,0
연희동,"서울특별시 구로구 경인로47길 107, 106호 (고척동)",연희동양꼬치,37.5034034,126.863642,중식,4.3,9,11
역삼동,"서울특별시 구로구 공원로 26, 지하1층 05-3호 (구로동, 금호아파트)",만월,37.5000583,126.8919875,중식,0,0,0
월계동,"서울특별시 구로구 경인로 661, 102동 2층 227.228호 (신도림동, 푸르지오아파트 )",신연마라탕,37.5095178,126.8877039,중식,4.3,4,6
성산동,서울특별시 구로구 오리로22다길 13-35 (궁동),당가원,37.5018693,126.8308987,중식,4,42,42
신월동,서울특별시 구로구 가마산로 180-1 (구로동),세명반점,37.4918498,126.8822918,중식,0,0,0
방배동,서울특별시 구로구 경인로35길 77 (고척동),개화,37.4998481,126.8524326,중식,1.8,22,21
통의동,"서울특별시 광진구 천호대로112길 17 (능동,1층)",여수한두레,37.5553449,127.0814043,중식,3.9,29,3
당주동,"서울특별시 구로구 디지털로32나길 17-23, 우남산업 1층 103호 (구로동)",일일향 광화문점,37.4840596,126.8998615,중식,3.9,8,33
태평로1가,"서울특별시 광진구 자양로 254, 1층 107-8호 (구의동)",보돌미역 광화문 sfc몰점,37.5487754,127.0896912,중식,0,0,4
장안동,서울특별시 구로구 구로동로 74 (구로동),만리향,37.4854485,126.8860418,중식,3,2,1
여의도동,서울특별시 광진구 천호대로 647 (중곡동),다원,37.5532471,127.0895583,중식,4.3,4,4
화곡동,서울특별시 구로구 디지털로32다길 24 (구로동),자금성,37.4820005,126.8995614,중식,2.4,14,6
남산동1가,"서울특별시 구로구 경인로67길 23 (신도림동,신도림2차 푸르지오상가 101동 203호)",와호장룡,37.5105879,126.8894776,중식,0,0,0
상일동,서울특별시 구로구 부일로13길 55 (궁동),신마라명가 강동점,37.4956209,126.831241,중식,0,0,1
대치동,"서울특별시 구로구 구로중앙로14길 19 (구로동, 102호)",옛날손짜장,37.4934673,126.8917551,중식,3,2,5
마곡동,"서울특별시 구로구 중앙로15길 90, 1층 (고척동)",구구향훠궈,37.5071709,126.8549469,중식,4.7,18,80
보광동,"서울특별시 금천구 가산디지털1로 131, B118호 (가산동, BYC HIGHCITY)",하오츠마라탕,37.4770424,126.8819679,중식,4.3,3,4
낙원동,서울특별시 광진구 자양로43길 47 (중곡동),신라반점,37.5526582,127.0901711,중식,3.3,4,0
신당동,"서울특별시 구로구 경인로38길 13, 상가동 1층 101호 (개봉동, 신개봉삼환아파트)",이화원,37.4968824,126.8576983,중식,3.4,21,34
청진동,"서울특별시 구로구 새말로 102, 1층 106호 (구로동, 신도림포스빌)",덕후선생 광화문,37.5057801,126.8914054,중식,4.3,12,40
마곡동,서울특별시 구로구 공원로6나길 43-1 (구로동),백년 교동짬뽕 마곡점,37.5045829,126.8920415,중식,2,2,32
봉천동,"서울특별시 구로구 디지털로26길 111, B4호 (구로동, JNK디지털타워)",수타원,37.4825548,126.8970407,중식,3.6,18,11
홍은동,서울특별시 광진구 자양로22길 8 (구의동),차이나,37.5394745,127.0837801,중식,5,1,0
가산동,"서울특별시 구로구 구로동로 214, 1층 (구로동)",차우,37.497583,126.8827029,중식,2.4,11,0
상도동,"서울특별시 구로구 구일로4길 29 (구로동, 고양상가 )",신부양각,37.491744,126.8758708,중식,5,1,0
합정동,서울특별시 구로구 서해안로30길 13 (오류동),금문,37.4931716,126.8441356,중식,0,0,0
영등포동4가,"서울특별시 구로구 가마산로 242, 희망재단 1층 (구로동)",차이룡,37.4943898,126.8877302,중식,4.1,16,12
문래동1가,"서울특별시 구로구 경인로25길 9, 1층 (오류동)",장가계,37.4968242,126.8443162,중식,0,0,1
중곡동,"서울특별시 구로구 구로중앙로27다길 1, 지하1층 (구로동)",북경반점,37.4974325,126.8844864,중식,5,2,4
구로동,"서울특별시 구로구 새말로 19 (구로동, 정윤빌딩 4층)",마천향마라탕,37.502313,126.8829182,중식,0,0,0
신림동,"서울특별시 구로구 디지털로 271, 벽산디지털밸리Ⅲ 지하1층 B108호 (구로동)",다모아,37.4833346,126.8937875,중식,0,0,0
등촌동,서울특별시 구로구 부일로15길 13 (궁동),쓰부,37.4937657,126.8337875,중식,4.2,18,91
충정로2가,서울특별시 구로구 개봉로12길 38 (개봉동),한식녹두삼계탕,37.4880708,126.8585376,중식,5,1,1
신월동,서울특별시 구로구 개봉로3길 59 (개봉동),북경,37.4860606,126.8529823,중식,1,1,0
영등포동,"서울특별시 구로구 경인로33다길 34, 1층층 (개봉동)",대홍샤브샤브,37.4999527,126.8493624,중식,4.8,14,24
